Country,Year,Smoking
Central African Republic,1981,8.3999996
Central African Republic,1982,8.3999996
Central African Republic,1983,8.3999996
Central African Republic,1984,8.3999996
Central African Republic,1985,8.5
Central African Republic,1986,8.5
Central African Republic,1987,8.3999996
Central African Republic,1988,8.3999996
Central African Republic,1989,8.3999996
Central African Republic,1990,8.3999996
Central African Republic,1991,8.3999996
Central African Republic,1992,8.3999996
Central African Republic,1993,8.3000002
Central African Republic,1994,8.3000002
Central African Republic,1995,8.3000002
Central African Republic,1996,8.3000002
Central African Republic,1997,8.3000002
Central African Republic,1998,8.3000002
Central African Republic,1999,8.3000002
Central African Republic,2000,8.3000002
Central African Republic,2001,8.3000002
Central African Republic,2002,8.3000002
Central African Republic,2003,8.3000002
Central African Republic,2004,8.3000002
Central African Republic,2005,8.3000002
Central African Republic,2006,8.3000002
Central African Republic,2007,8.3000002
Central African Republic,2008,8.3000002
Central African Republic,2009,8.3999996
Central African Republic,2010,8.3999996
Central African Republic,2011,8.3999996
Central African Republic,2012,8.3999996
Chad,1980,7.4000001
Chad,1981,7.4000001
Chad,1982,7.4000001
Chad,1983,7.4000001
Chad,1984,7.4000001
Chad,1985,7.4000001
Chad,1986,7.4000001
Chad,1987,7.4000001
Chad,1988,7.4000001
Chad,1989,7.3000002
Chad,1990,7.3000002
Chad,1991,7.3000002
Chad,1992,7.3000002
Chad,1993,7.1999998
Chad,1994,7.1999998
Chad,1995,7.1999998
Chad,1996,7.1999998
Chad,1997,7.1999998
Chad,1998,7.1999998
Chad,1999,7.0999999
Chad,2000,7.0999999
Chad,2001,7.0999999
Chad,2002,7.0999999
Chad,2003,7.0999999
Chad,2004,7.0999999
Chad,2005,7.0999999
Chad,2006,7
Chad,2007,7
Chad,2008,7
Chad,2009,7
Chad,2010,7
Chad,2011,7
Chad,2012,7
Chile,1980,35.400002
Chile,1981,35.299999
Chile,1982,35.400002
Chile,1983,35.5
Chile,1984,35.599998
Chile,1985,35.700001
Chile,1986,35.799999
Chile,1987,36
Chile,1988,36.099998
Chile,1989,36.299999
Chile,1990,36.5
Chile,1991,36.799999
Chile,1992,37
Chile,1993,37.200001
Chile,1994,37.400002
Chile,1995,37.5
Chile,1996,37.599998
Chile,1997,37.200001
Chile,1998,36.700001
Chile,1999,36.200001
Chile,2000,35.5
Chile,2001,34.299999
Chile,2002,33
Chile,2003,31.9
Chile,2004,30.5
Chile,2005,29.299999
Chile,2006,28.299999
Chile,2007,28.1
Chile,2008,28.1
Chile,2009,28.200001
Chile,2010,28.4
Chile,2011,28.5
Chile,2012,28.6
China,1980,28.700001
China,1981,29
China,1982,29.299999
China,1983,29.6
China,1984,29.799999
China,1985,29.700001
China,1986,29.6
China,1987,29.5
China,1988,29.299999
China,1989,29.200001
China,1990,29.1
China,1991,29.1
China,1992,29.200001
China,1993,29.299999
China,1994,29.4
China,1995,29.5
China,1996,29.6
China,1997,29.299999
China,1998,28.799999
China,1999,28.200001
China,2000,27.299999
China,2001,26.4
China,2002,25.6
China,2003,25
China,2004,24.6
China,2005,24.299999
China,2006,24
China,2007,23.799999
China,2008,23.799999
China,2009,23.9
China,2010,24.200001
China,2011,24.5
China,2012,24.9
Colombia,1980,16
Colombia,1981,15.6
Colombia,1982,15.3
Colombia,1983,15.1
Colombia,1984,15
Colombia,1985,14.8
Colombia,1986,14.6
Colombia,1987,14.4
Colombia,1988,14.3
Colombia,1989,14.1
Colombia,1990,13.9
Colombia,1991,13.7
Colombia,1992,13.6
Colombia,1993,13.4
Colombia,1994,13.3
Colombia,1995,13.1
Colombia,1996,12.9
Colombia,1997,12.7
Colombia,1998,12.5
Colombia,1999,12.4
Colombia,2000,12.3
Colombia,2001,12.3
Colombia,2002,12.2
Colombia,2003,12.1
Colombia,2004,11.9
Colombia,2005,11.7
Colombia,2006,11.4
Colombia,2007,11.2
Colombia,2008,11
Colombia,2009,11.1
Colombia,2010,11.2
Colombia,2011,11.3
Colombia,2012,11.3
Comoros,1980,12.7
Comoros,1981,12.8
Comoros,1982,12.8
Comoros,1983,12.8
Comoros,1984,12.8
Comoros,1985,12.8
Comoros,1986,12.8
Comoros,1987,12.8
Comoros,1988,12.8
Comoros,1989,12.9
Comoros,1990,12.9
Comoros,1991,13
Comoros,1992,13.1
Comoros,1993,13.2
Comoros,1994,13.3
Comoros,1995,13.4
Comoros,1996,13.5
Comoros,1997,13.4
Comoros,1998,13.2
Comoros,1999,13
Comoros,2000,12.9
Comoros,2001,12.8
Comoros,2002,12.7
Comoros,2003,12.6
Comoros,2004,12.2
Comoros,2005,11.8
Comoros,2006,11.5
Comoros,2007,11.2
Comoros,2008,11
Comoros,2009,10.8
Comoros,2010,10.6
Comoros,2011,10.5
Comoros,2012,10.4
Congo,1980,8.8999996
Congo,1981,8.8000002
Congo,1982,8.8000002
Congo,1983,8.6999998
Congo,1984,8.6000004
Congo,1985,8.6000004
Congo,1986,8.5
Congo,1987,8.5
Congo,1988,8.5
Congo,1989,8.3999996
Congo,1990,8.3999996
Congo,1991,8.3999996
Congo,1992,8.3999996
Congo,1993,8.3999996
Congo,1994,8.3999996
Congo,1995,8.3999996
Congo,1996,8.3999996
Congo,1997,8.3999996
Congo,1998,8.5
Congo,1999,8.5
Congo,2000,8.5
Congo,2001,8.5
Congo,2002,8.6000004
Congo,2003,8.6000004
Congo,2004,8.6000004
Congo,2005,8.6999998
Congo,2006,8.6999998
Congo,2007,8.6999998
Congo,2008,8.6999998
Congo,2009,8.8000002
Congo,2010,8.6999998
Congo,2011,8.6999998
Congo,2012,8.6999998
Costa Rica,1980,10.4
Costa Rica,1981,10.3
Costa Rica,1982,10.3
Costa Rica,1983,10.3
Costa Rica,1984,10.3
Costa Rica,1985,10.3
Costa Rica,1986,10.3
Costa Rica,1987,10.3
Costa Rica,1988,10.3
Costa Rica,1989,10.3
Costa Rica,1990,10.2
Costa Rica,1991,10.1
Costa Rica,1992,10
Costa Rica,1993,9.8999996
Costa Rica,1994,9.6000004
Costa Rica,1995,9.3999996
Costa Rica,1996,9.1999998
Costa Rica,1997,9.1999998
Costa Rica,1998,9.3000002
Costa Rica,1999,9.3999996
Costa Rica,2000,9.6999998
Costa Rica,2001,10
Costa Rica,2002,10.4
Costa Rica,2003,10.7
Costa Rica,2004,11
Costa Rica,2005,11.3
Costa Rica,2006,11.5
Costa Rica,2007,11.7
Costa Rica,2008,11.9
Costa Rica,2009,12
Costa Rica,2010,12.2
Costa Rica,2011,12.2
Costa Rica,2012,12.1
Cote d'Ivoire,1980,9.3000002
Cote d'Ivoire,1981,9.3000002
Cote d'Ivoire,1982,9.3000002
Cote d'Ivoire,1983,9.3000002
Cote d'Ivoire,1984,9.1999998
Cote d'Ivoire,1985,9.1999998
Cote d'Ivoire,1986,9.1999998
Cote d'Ivoire,1987,9.1000004
Cote d'Ivoire,1988,9.1000004
Cote d'Ivoire,1989,9.1000004
Cote d'Ivoire,1990,9
Cote d'Ivoire,1991,9
Cote d'Ivoire,1992,8.8999996
Cote d'Ivoire,1993,8.8000002
Cote d'Ivoire,1994,8.8000002
Cote d'Ivoire,1995,8.6999998
Cote d'Ivoire,1996,8.6000004
Cote d'Ivoire,1997,8.5
Cote d'Ivoire,1998,8.5
Cote d'Ivoire,1999,8.3999996
Cote d'Ivoire,2000,8.3999996
Cote d'Ivoire,2001,8.3999996
Cote d'Ivoire,2002,8.3999996
Cote d'Ivoire,2003,8.3999996
Cote d'Ivoire,2004,8.6000004
Cote d'Ivoire,2005,8.8000002
Cote d'Ivoire,2006,9
Cote d'Ivoire,2007,9.1999998
Cote d'Ivoire,2008,9.3999996
Cote d'Ivoire,2009,9.6999998
Cote d'Ivoire,2010,9.8999996
Cote d'Ivoire,2011,10.1
Cote d'Ivoire,2012,10.3
Croatia,1980,26
Croatia,1981,26.1
Croatia,1982,26.200001
Croatia,1983,26.299999
Croatia,1984,26.4
Croatia,1985,26.5
Croatia,1986,26.6
Croatia,1987,26.700001
Croatia,1988,26.799999
Croatia,1989,26.9
Croatia,1990,26.9
Croatia,1991,26.799999
Croatia,1992,26.6
Croatia,1993,26.5
Croatia,1994,26.4
Croatia,1995,26.299999
Croatia,1996,26.200001
Croatia,1997,26
Croatia,1998,25.9
Croatia,1999,25.9
Croatia,2000,26
Croatia,2001,26.1
Croatia,2002,26.299999
Croatia,2003,26.5
Croatia,2004,26.799999
Croatia,2005,27.1
Croatia,2006,27.4
Croatia,2007,27.6
Croatia,2008,27.9
Croatia,2009,28
Croatia,2010,28
Croatia,2011,28
Croatia,2012,27.9
Cuba,1980,21.9
Cuba,1981,21.299999
Cuba,1982,20.6
Cuba,1983,20.1
Cuba,1984,19.5
Cuba,1985,19.1
Cuba,1986,18.700001
Cuba,1987,18.4
Cuba,1988,18.200001
Cuba,1989,17.9
Cuba,1990,17.799999
Cuba,1991,17.9
Cuba,1992,18.1
Cuba,1993,18.5
Cuba,1994,18.9
Cuba,1995,19.200001
Cuba,1996,19.4
Cuba,1997,19.4
Cuba,1998,19.4
Cuba,1999,19.299999
Cuba,2000,19.1
Cuba,2001,18.799999
Cuba,2002,18.6
Cuba,2003,18.299999
Cuba,2004,18
Cuba,2005,17.799999
Cuba,2006,17.5
Cuba,2007,17.200001
Cuba,2008,17
Cuba,2009,16.799999
Cuba,2010,16.700001
Cuba,2011,16.6
Cuba,2012,16.6
Cyprus,1980,34.200001
Cyprus,1981,34.200001
Cyprus,1982,34.200001
Cyprus,1983,34.099998
Cyprus,1984,34.099998
Cyprus,1985,34
Cyprus,1986,33.900002
Cyprus,1987,33.900002
Cyprus,1988,33.900002
Cyprus,1989,34
Cyprus,1990,34
Cyprus,1991,34.099998
Cyprus,1992,34.200001
Cyprus,1993,34.299999
Cyprus,1994,34.400002
Cyprus,1995,34.599998
Cyprus,1996,34.900002
Cyprus,1997,34.200001
Cyprus,1998,33.799999
Cyprus,1999,33.700001
Cyprus,2000,33.599998
Cyprus,2001,33.599998
Cyprus,2002,33.599998
Cyprus,2003,33.599998
Cyprus,2004,33.5
Cyprus,2005,33.299999
Cyprus,2006,32.599998
Cyprus,2007,31.799999
Cyprus,2008,31.299999
Cyprus,2009,30.799999
Cyprus,2010,30.9
Cyprus,2011,31.200001
Cyprus,2012,31.6
Czechia,1980,25.200001
Czechia,1981,25.200001
Czechia,1982,25.200001
Czechia,1983,25.299999
Czechia,1984,25.4
Czechia,1985,25.5
Czechia,1986,25.6
Czechia,1987,25.700001
Czechia,1988,25.799999
Czechia,1989,25.9
Czechia,1990,25.9
Czechia,1991,26.1
Czechia,1992,26.200001
Czechia,1993,26.299999
Czechia,1994,26.200001
Czechia,1995,25.9
Czechia,1996,25.6
Czechia,1997,25.299999
Czechia,1998,25.200001
Czechia,1999,25.1
Czechia,2000,25.1
Czechia,2001,25.200001
Czechia,2002,25.299999
Czechia,2003,25.6
Czechia,2004,25.799999
Czechia,2005,25.700001
Czechia,2006,25.299999
Czechia,2007,24.799999
Czechia,2008,24.299999
Czechia,2009,24
Czechia,2010,23.799999
Czechia,2011,23.6
Czechia,2012,23.6
Democratic Republic of Congo,1980,7.9000001
Democratic Republic of Congo,1981,7.9000001
Democratic Republic of Congo,1982,7.9000001
Democratic Republic of Congo,1983,7.9000001
Democratic Republic of Congo,1984,7.9000001
Democratic Republic of Congo,1985,7.9000001
Democratic Republic of Congo,1986,7.9000001
Democratic Republic of Congo,1987,7.9000001
Democratic Republic of Congo,1988,7.9000001
Democratic Republic of Congo,1989,7.9000001
Democratic Republic of Congo,1990,7.9000001
Democratic Republic of Congo,1991,7.9000001
Democratic Republic of Congo,1992,7.9000001
Democratic Republic of Congo,1993,7.9000001
Democratic Republic of Congo,1994,7.9000001
Democratic Republic of Congo,1995,7.9000001
Democratic Republic of Congo,1996,7.9000001
Democratic Republic of Congo,1997,7.9000001
Democratic Republic of Congo,1998,7.9000001
Democratic Republic of Congo,1999,7.9000001
Democratic Republic of Congo,2000,7.9000001
Democratic Republic of Congo,2001,7.9000001
Democratic Republic of Congo,2002,7.9000001
Democratic Republic of Congo,2003,7.9000001
Democratic Republic of Congo,2004,7.9000001
Democratic Republic of Congo,2005,7.9000001
Democratic Republic of Congo,2006,7.9000001
Democratic Republic of Congo,2007,7.9000001
Democratic Republic of Congo,2008,7.9000001
Democratic Republic of Congo,2009,7.9000001
Democratic Republic of Congo,2010,7.9000001
Democratic Republic of Congo,2011,7.9000001
Democratic Republic of Congo,2012,8
Denmark,1980,37.799999
Denmark,1981,37.700001
Denmark,1982,37.700001
Denmark,1983,37.700001
Denmark,1984,37.599998
Denmark,1985,37.5
Denmark,1986,37.299999
Denmark,1987,37
Denmark,1988,36.799999
Denmark,1989,36.799999
Denmark,1990,36.799999
Denmark,1991,36.900002
Denmark,1992,36.799999
Denmark,1993,36.599998
Denmark,1994,36.299999
Denmark,1995,35.700001
Denmark,1996,35
Denmark,1997,34
Denmark,1998,33.099998
Denmark,1999,32.299999
Denmark,2000,31.4
Denmark,2001,30.4
Denmark,2002,29.4
Denmark,2003,28.200001
Denmark,2004,27.1
Denmark,2005,25.9
Denmark,2006,24.700001
Denmark,2007,23.5
Denmark,2008,22.1
Denmark,2009,20.9
Denmark,2010,19.9
Denmark,2011,19.1
Denmark,2012,18.700001
Djibouti,1980,20.9
Djibouti,1981,20.9
Djibouti,1982,20.9
Djibouti,1983,20.9
Djibouti,1984,21
Djibouti,1985,21.1
Djibouti,1986,21.200001
Djibouti,1987,21.299999
Djibouti,1988,21.299999
Djibouti,1989,21.4
Djibouti,1990,21.4
Djibouti,1991,21.4
Djibouti,1992,21.4
Djibouti,1993,21.4
Djibouti,1994,21.4
Djibouti,1995,21.5
Djibouti,1996,21.5
Djibouti,1997,21.5
Djibouti,1998,21.6
Djibouti,1999,21.6
Djibouti,2000,21.6
Djibouti,2001,21.5
Djibouti,2002,21.4
Djibouti,2003,21.299999
Djibouti,2004,21.200001
Djibouti,2005,21.1
Djibouti,2006,21
Djibouti,2007,21
Djibouti,2008,21
Djibouti,2009,21.1
Djibouti,2010,21.200001
Djibouti,2011,21.299999
Djibouti,2012,21.5
Dominica,1980,6.3000002
Dominica,1981,6.3000002
Dominica,1982,6.3000002
Dominica,1983,6.3000002
Dominica,1984,6.3000002
Dominica,1985,6.1999998
Dominica,1986,6.1999998
Dominica,1987,6.1999998
Dominica,1988,6.0999999
Dominica,1989,6.0999999
Dominica,1990,6.0999999
Dominica,1991,6.0999999
Dominica,1992,6.0999999
Dominica,1993,6.0999999
Dominica,1994,6.0999999
Dominica,1995,6.0999999
Dominica,1996,6.0999999
Dominica,1997,6
Dominica,1998,6
Dominica,1999,5.9000001
Dominica,2000,5.9000001
Dominica,2001,5.8000002
Dominica,2002,5.8000002
Dominica,2003,5.6999998
Dominica,2004,5.6999998
Dominica,2005,5.5999999
Dominica,2006,5.5999999
Dominica,2007,5.5999999
Dominica,2008,5.5999999
Dominica,2009,5.5
Dominica,2010,5.5
Dominica,2011,5.5
Dominica,2012,5.5
Dominican Republic,1980,15.6
Dominican Republic,1981,15.6
Dominican Republic,1982,15.6
Dominican Republic,1983,15.6
Dominican Republic,1984,15.6
Dominican Republic,1985,15.7
Dominican Republic,1986,15.8
Dominican Republic,1987,15.9
Dominican Republic,1988,16
Dominican Republic,1989,16.1
Dominican Republic,1990,16.299999
Dominican Republic,1991,16.4
Dominican Republic,1992,16.6
Dominican Republic,1993,16.700001
Dominican Republic,1994,16.700001
Dominican Republic,1995,16.700001
Dominican Republic,1996,16.5
Dominican Republic,1997,15.4
Dominican Republic,1998,14.4
Dominican Republic,1999,13.7
Dominican Republic,2000,13
Dominican Republic,2001,12.5
Dominican Republic,2002,12
Dominican Republic,2003,11.7
Dominican Republic,2004,11.4
Dominican Republic,2005,11.1
Dominican Republic,2006,10.9
Dominican Republic,2007,10.7
Dominican Republic,2008,10.7
Dominican Republic,2009,10.8
Dominican Republic,2010,10.9
Dominican Republic,2011,11
Dominican Republic,2012,11.1
Ecuador,1980,8.5
Ecuador,1981,8.5
Ecuador,1982,8.5
Ecuador,1983,8.5
Ecuador,1984,8.5
Ecuador,1985,8.6000004
Ecuador,1986,8.6000004
Ecuador,1987,8.6999998
Ecuador,1988,8.6999998
Ecuador,1989,8.6999998
Ecuador,1990,8.8000002
Ecuador,1991,8.8000002
Ecuador,1992,8.8999996
Ecuador,1993,8.8999996
Ecuador,1994,8.8999996
Ecuador,1995,8.8000002
Ecuador,1996,8.8000002
Ecuador,1997,8.5
Ecuador,1998,8.3000002
Ecuador,1999,7.8000002
Ecuador,2000,7.4000001
Ecuador,2001,7
Ecuador,2002,6.5999999
Ecuador,2003,6.3000002
Ecuador,2004,6.3000002
Ecuador,2005,6
Ecuador,2006,6
Ecuador,2007,6
Ecuador,2008,6.0999999
Ecuador,2009,6.0999999
Ecuador,2010,6.1999998
Ecuador,2011,6.3000002
Ecuador,2012,6.4000001
Egypt,1980,15.8
Egypt,1981,15.8
Egypt,1982,15.9
Egypt,1983,15.9
Egypt,1984,15.9
Egypt,1985,15.9
Egypt,1986,16
Egypt,1987,16
Egypt,1988,16.1
Egypt,1989,16.200001
Egypt,1990,16.200001
Egypt,1991,16.299999
Egypt,1992,16.299999
Egypt,1993,16.299999
Egypt,1994,16.299999
Egypt,1995,16.299999
Egypt,1996,16.299999
Egypt,1997,16.200001
Egypt,1998,16.1
Egypt,1999,16
Egypt,2000,16
Egypt,2001,15.9
Egypt,2002,15.8
Egypt,2003,15.5
Egypt,2004,15.3
Egypt,2005,15.3
Egypt,2006,15.6
Egypt,2007,16.1
Egypt,2008,16.6
Egypt,2009,17.200001
Egypt,2010,17.6
Egypt,2011,18.1
Egypt,2012,18.4
El Salvador,1980,11.3
El Salvador,1981,11.1
El Salvador,1982,11
El Salvador,1983,10.9
El Salvador,1984,10.8
El Salvador,1985,10.8
El Salvador,1986,10.7
El Salvador,1987,10.7
El Salvador,1988,10.6
El Salvador,1989,10.6
El Salvador,1990,10.5
El Salvador,1991,10.5
El Salvador,1992,10.5
El Salvador,1993,10.5
El Salvador,1994,10.5
El Salvador,1995,10.5
El Salvador,1996,10.5
El Salvador,1997,10.4
El Salvador,1998,10.3
El Salvador,1999,10.2
El Salvador,2000,10.1
El Salvador,2001,10
El Salvador,2002,9.8999996
El Salvador,2003,9.6999998
El Salvador,2004,9.5
El Salvador,2005,9.3999996
El Salvador,2006,9.3000002
El Salvador,2007,9.1999998
El Salvador,2008,9.1000004
El Salvador,2009,9.1000004
El Salvador,2010,9.1000004
El Salvador,2011,9.1999998
El Salvador,2012,9.1999998
Equatorial Guinea,1980,7.9000001
Equatorial Guinea,1981,8.3000002
Equatorial Guinea,1982,8.8000002
Equatorial Guinea,1983,9.1999998
Equatorial Guinea,1984,9.6000004
Equatorial Guinea,1985,9.8999996
Equatorial Guinea,1986,10.2
Equatorial Guinea,1987,10.4
Equatorial Guinea,1988,10.6
Equatorial Guinea,1989,10.7
Equatorial Guinea,1990,10.9
Equatorial Guinea,1991,11.1
Equatorial Guinea,1992,11.2
Equatorial Guinea,1993,11.3
Equatorial Guinea,1994,11.4
Equatorial Guinea,1995,11.4
Equatorial Guinea,1996,11.3
Equatorial Guinea,1997,11.1
Equatorial Guinea,1998,10.8
Equatorial Guinea,1999,10.6
Equatorial Guinea,2000,10.3
Equatorial Guinea,2001,10.1
Equatorial Guinea,2002,9.8999996
Equatorial Guinea,2003,9.6999998
Equatorial Guinea,2004,9.6000004
Equatorial Guinea,2005,9.5
Equatorial Guinea,2006,9.3999996
Equatorial Guinea,2007,9.3000002
Equatorial Guinea,2008,9.3000002
Equatorial Guinea,2009,9.3000002
Equatorial Guinea,2010,9.3000002
Equatorial Guinea,2011,9.1999998
Equatorial Guinea,2012,9.1999998
Eritrea,1980,7.0999999
Eritrea,1981,7.0999999
Eritrea,1982,7.0999999
Eritrea,1983,7.0999999
Eritrea,1984,7.1999998
Eritrea,1985,7.1999998
Eritrea,1986,7.1999998
Eritrea,1987,7.1999998
Eritrea,1988,7.1999998
Eritrea,1989,7.1999998
Eritrea,1990,7.0999999
Eritrea,1991,7.0999999
Eritrea,1992,7.0999999
Eritrea,1993,7
Eritrea,1994,7
Eritrea,1995,6.9000001
Eritrea,1996,6.9000001
Eritrea,1997,6.8000002
Eritrea,1998,6.6999998
Eritrea,1999,6.5999999
Eritrea,2000,6.5
Eritrea,2001,6.5
Eritrea,2002,6.4000001
Eritrea,2003,6.4000001
Eritrea,2004,6.3000002
Eritrea,2005,6.1999998
Eritrea,2006,6.0999999
Eritrea,2007,6.0999999
Eritrea,2008,6
Eritrea,2009,5.9000001
Eritrea,2010,5.8000002
Eritrea,2011,5.9000001
Eritrea,2012,5.9000001
Estonia,1980,26.4
Estonia,1981,26.5
Estonia,1982,26.6
Estonia,1983,26.799999
Estonia,1984,27
Estonia,1985,27.200001
Estonia,1986,27.5
Estonia,1987,27.700001
Estonia,1988,28.1
Estonia,1989,28.6
Estonia,1990,29.1
Estonia,1991,29.5
Estonia,1992,29.799999
Estonia,1993,29.9
Estonia,1994,29.9
Estonia,1995,29.700001
Estonia,1996,29.299999
Estonia,1997,28.9
Estonia,1998,28.6
Estonia,1999,28.5
Estonia,2000,28.5
Estonia,2001,28.6
Estonia,2002,28.700001
Estonia,2003,28.9
Estonia,2004,28.9
Estonia,2005,28.700001
Estonia,2006,28.4
Estonia,2007,28.1
Estonia,2008,27.799999
Estonia,2009,27.299999
Estonia,2010,26.799999
Estonia,2011,26.5
Estonia,2012,26.299999
Eswatini,1980,6.0999999
Eswatini,1981,6
Eswatini,1982,6
Eswatini,1983,6
Eswatini,1984,5.9000001
Eswatini,1985,5.9000001
Eswatini,1986,5.9000001
Eswatini,1987,5.8000002
Eswatini,1988,5.8000002
Eswatini,1989,5.8000002
Eswatini,1990,5.8000002
Eswatini,1991,5.9000001
Eswatini,1992,5.9000001
Eswatini,1993,6
Eswatini,1994,6
Eswatini,1995,6.0999999
Eswatini,1996,6.0999999
Eswatini,1997,6.0999999
Eswatini,1998,6.0999999
Eswatini,1999,6
Eswatini,2000,6
Eswatini,2001,6
Eswatini,2002,6.0999999
Eswatini,2003,6.0999999
Eswatini,2004,6.1999998
Eswatini,2005,6.3000002
Eswatini,2006,6.5
Eswatini,2007,6.5999999
Eswatini,2008,6.8000002
Eswatini,2009,6.9000001
Eswatini,2010,7
Eswatini,2011,7.1999998
Eswatini,2012,7.3000002
Ethiopia,1980,4.5
Ethiopia,1981,4.5
Ethiopia,1982,4.4000001
Ethiopia,1983,4.4000001
Ethiopia,1984,4.4000001
Ethiopia,1985,4.4000001
Ethiopia,1986,4.4000001
Ethiopia,1987,4.4000001
Ethiopia,1988,4.3000002
Ethiopia,1989,4.3000002
Ethiopia,1990,4.3000002
Ethiopia,1991,4.1999998
Ethiopia,1992,4.1999998
Ethiopia,1993,4.1999998
Ethiopia,1994,4.0999999
Ethiopia,1995,4.0999999
Ethiopia,1996,4
Ethiopia,1997,4
Ethiopia,1998,3.9000001
Ethiopia,1999,3.9000001
Ethiopia,2000,3.8
Ethiopia,2001,3.8
Ethiopia,2002,3.8
Ethiopia,2003,3.8
Ethiopia,2004,3.9000001
Ethiopia,2005,3.9000001
Ethiopia,2006,3.9000001
Ethiopia,2007,3.9000001
Ethiopia,2008,3.8
Ethiopia,2009,3.8
Ethiopia,2010,3.7
Ethiopia,2011,3.7
Ethiopia,2012,3.7
Fiji,1980,16.299999
Fiji,1981,16.1
Fiji,1982,16.1
Fiji,1983,16.299999
Fiji,1984,16.299999
Fiji,1985,16.4
Fiji,1986,16.4
Fiji,1987,16.5
Fiji,1988,16.6
Fiji,1989,16.5
Fiji,1990,16.4
Fiji,1991,16.299999
Fiji,1992,16.1
Fiji,1993,15.9
Fiji,1994,15.7
Fiji,1995,15.4
Fiji,1996,15.2
Fiji,1997,15
Fiji,1998,14.8
Fiji,1999,14.6
Fiji,2000,14.6
Fiji,2001,14.6
Fiji,2002,14.6
Fiji,2003,14.6
Fiji,2004,14.6
Fiji,2005,14.5
Fiji,2006,14.5
Fiji,2007,14.4
Fiji,2008,14.3
Fiji,2009,14.3
Fiji,2010,14.3
Fiji,2011,14.2
Fiji,2012,14.3
Finland,1980,24.6
Finland,1981,24.200001
Finland,1982,23.9
Finland,1983,23.6
Finland,1984,23.6
Finland,1985,23.700001
Finland,1986,23.9
Finland,1987,24.299999
Finland,1988,24.5
Finland,1989,24.4
Finland,1990,24.200001
Finland,1991,23.9
Finland,1992,23.4
Finland,1993,22.700001
Finland,1994,22.200001
Finland,1995,21.799999
Finland,1996,21.6
Finland,1997,21.6
Finland,1998,21.6
Finland,1999,21.6
Finland,2000,21.5
Finland,2001,21.4
Finland,2002,21.299999
Finland,2003,20.9
Finland,2004,20.4
Finland,2005,19.799999
Finland,2006,19.1
Finland,2007,18.200001
Finland,2008,17.5
Finland,2009,17
Finland,2010,16.6
Finland,2011,16.5
Finland,2012,16.5
France,1980,28.5
France,1981,29
France,1982,29.799999
France,1983,30.700001
France,1984,31.5
France,1985,32.299999
France,1986,33
France,1987,33.5
France,1988,33.700001
France,1989,33.900002
France,1990,33.599998
France,1991,33.299999
France,1992,32.700001
France,1993,32.200001
France,1994,31.700001
France,1995,31.200001
France,1996,31.1
France,1997,31.1
France,1998,31.1
France,1999,31.1
France,2000,30.9
France,2001,30.5
France,2002,29.9
France,2003,28.9
France,2004,27.9
France,2005,27.299999
France,2006,26.9
France,2007,26.799999
France,2008,26.799999
France,2009,26.9
France,2010,27
France,2011,27.200001
France,2012,27.299999
Gabon,1980,9.1000004
Gabon,1981,9.1000004
Gabon,1982,9.1000004
Gabon,1983,9.1000004
Gabon,1984,9
Gabon,1985,9
Gabon,1986,9.1000004
Gabon,1987,9.1000004
Gabon,1988,9.1000004
Gabon,1989,9.1000004
Gabon,1990,9.1000004
Gabon,1991,9.1000004
Gabon,1992,9.1999998
Gabon,1993,9.1999998
Gabon,1994,9.1999998
Gabon,1995,9.1999998
Gabon,1996,9.1999998
Gabon,1997,9.1999998
Gabon,1998,9.3000002
Gabon,1999,9.3999996
Gabon,2000,9.3999996
Gabon,2001,9.5
Gabon,2002,9.6000004
Gabon,2003,9.8000002
Gabon,2004,9.8999996
Gabon,2005,10.1
Gabon,2006,10.2
Gabon,2007,10.4
Gabon,2008,10.5
Gabon,2009,10.7
Gabon,2010,10.8
Gabon,2011,10.9
Gabon,2012,10.9
Gambia,1980,15.9
Gambia,1981,15.8
Gambia,1982,15.6
Gambia,1983,15.5
Gambia,1984,15.4
Gambia,1985,15.4
Gambia,1986,15.4
Gambia,1987,15.4
Gambia,1988,15.4
Gambia,1989,15.4
Gambia,1990,15.3
Gambia,1991,15.1
Gambia,1992,14.9
Gambia,1993,14.7
Gambia,1994,14.4
Gambia,1995,14.2
Gambia,1996,13.9
Gambia,1997,13.7
Gambia,1998,13.5
Gambia,1999,13.3
Gambia,2000,13.1
Gambia,2001,13
Gambia,2002,12.9
Gambia,2003,12.8
Gambia,2004,12.7
Gambia,2005,12.6
Gambia,2006,12.5
Gambia,2007,12.4
Gambia,2008,12.4
Gambia,2009,12.3
Gambia,2010,12.2
Gambia,2011,12.2
Gambia,2012,12.1
Georgia,1980,24.6
Georgia,1981,24.4
Georgia,1982,24.200001
Georgia,1983,24.1
Georgia,1984,23.799999
Georgia,1985,23.6
Georgia,1986,23.4
Georgia,1987,23.200001
Georgia,1988,22.9
Georgia,1989,22.700001
Georgia,1990,22.6
Georgia,1991,22.5
Georgia,1992,22.4
Georgia,1993,22.4
Georgia,1994,22.4
Georgia,1995,22.5
Georgia,1996,22.5
Georgia,1997,22.6
Georgia,1998,22.700001
Georgia,1999,22.799999
Georgia,2000,22.700001
Georgia,2001,22.6
Georgia,2002,22.5
Georgia,2003,22.4
Georgia,2004,22.4
Georgia,2005,22.299999
